coda	15000	r7/3k1ppp/2R1p3/1p1n4/7P/1P3NP1/2P1KP2/8 w - - 3 32	56
coda	15000	5rk1/1p2qp2/1bb1pnp1/r1ppNnNp/3P1P2/2PBP1P1/PB2Q2P/4RRK1 w - - 6 16	-94
coda	15000	6k1/8/R5p1/5b1p/1P3P2/6P1/1r3BKP/8 w - - 1 36	30
coda	15000	8/7p/1p3rk1/p2pRN2/3B4/PP6/6KP/3r4 w - - 15 55	0
coda	15000	8/6b1/6k1/7P/2p5/7P/2K5/2B5 b - - 0 43	0
coda	15000	r3k2r/1ppbb1q1/p2pp3/3n2pp/P2PB3/2P4P/1P1NQPPB/R4RK1 b kq - 5 15	70
coda	15000	r1b1kbnr/ppp1n1p1/3q3p/1P2ppB1/4P2P/P1N2N2/2P2PP1/R2QKB1R w KQkq - 0 8	84
coda	15000	3q4/5rpk/1np3Rp/1p1b1p1P/3P1N2/4PP2/3B1K2/Q7 w - - 3 37	-193
coda	15000	3r3k/2q2pp1/pp2p3/n1p1N3/P7/2PrN2P/QP3PP1/3R1RK1 b - - 0 28	16
coda	15000	8/8/5K2/r7/4b2R/5k2/8/8 b - - 19 82	13
coda	15000	r3r1k1/p1pp1ppp/bpq5/4n3/P1P5/2BBP3/1P2QPPP/R4RK1 w - - 2 10	32
coda	15000	2r3k1/8/4bn1p/pBQ2p2/1p1B1N2/1q2PPPp/7P/6K1 w - - 4 32	0
coda	15000	rn3rk1/pb2q1bp/1p2pnp1/1Npp1p2/2PP1P2/BP2PN2/P3B1PP/2RQ1RK1 b - - 3 8	-17
coda	15000	8/1p3k2/p2P1p2/P4P2/bP1B1K2/8/8/8 b - - 4 48	-44
coda	15000	1r1q1r2/1p4bk/p1bp2pp/1n1Np3/5p2/BQ1PP1P1/P4PBP/1RR3K1 w - - 0 23	-28
coda	15000	3k2r1/1p2n1rR/p1p1p3/4P3/1P3K2/2P5/1P2B3/7R w - - 3 42	9
coda	15000	N5k1/6p1/3Q4/5p1p/p1P2P2/1r2q1P1/1P5P/3R3K b - - 5 32	0
coda	15000	4rbk1/pp3pp1/P5p1/6P1/5B2/1r1pP2P/1P3P2/R2R2K1 b - - 0 26	-17
coda	15000	6R1/7K/7P/8/3k4/4p2r/8/8 w - - 0 51	-5
coda	15000	r3kbnr/pppq1ppp/2n1p3/7b/2Pp4/3PN1P1/PP1BPPBP/R2QK1NR w KQkq - 0 5	51
coda	15000	rnbq1k1r/pp2n2p/2p2p2/4p1p1/2Pp4/1P1P1NP1/P3PPBP/RN1Q1RK1 b - - 3 5	44
coda	15000	8/r7/4k3/4b3/8/5K2/8/5R2 b - - 63 94	21
coda	15000	8/8/p3p3/2Kb4/8/7R/k7/8 w - - 2 54	11
coda	15000	8/8/1p4r1/1b3kp1/1R6/2N1P1K1/5P2/8 b - - 1 49	-87
coda	15000	4r2k/1p4r1/pPp5/P1q5/6p1/4PnN1/Q4P1p/3R1R1K w - - 0 36	-24
coda	15000	r3k1nr/pp1bppbp/1q2n1p1/2pp4/4P3/NQPPBN2/PP2BPPP/R3K2R b KQkq - 8 6	18
coda	15000	r1bqk1nr/pp2ppbp/2p3p1/n7/3P4/2P2N2/P2NPPPP/R1BQKB1R b KQkq - 0 3	-12
coda	15000	2k5/6R1/2p4p/8/3p4/4r1P1/P4K1P/8 w - - 0 37	-150
coda	15000	3rr1k1/1p3pp1/p1p1q3/P2p1b1p/2PPnPn1/1P2PNP1/4Q1BP/R1B2RK1 w - - 5 20	-49
coda	15000	rnb1qrk1/1pp1b1pp/3p1n2/p3pp2/2PP4/1PN1P1PN/PB2QP1P/3RKB1R b K - 0 6	35
coda	15000	8/6R1/2k5/2p4P/6P1/7r/2r5/1R3K2 w - - 7 59	-18
coda	15000	r1q1k2r/2p1bp1p/pn2p3/Np4p1/1P1PQB2/P5P1/2P2P1P/R3K2R w KQkq - 0 13	26
coda	15000	6k1/5r2/3pB1p1/2p4p/q2n1P1P/3P4/P4R1K/2Q1N3 b - - 0 37	275
coda	15000	3r3r/1pp1k3/p3b3/3n2Pp/4p2P/8/PPP2RB1/4R1K1 w - - 0 21	-214
coda	15000	r4r2/1ppq1pbk/p1npbnpp/3Np3/1PP1PP2/P2P2P1/1B4BP/1R1QK1NR b K - 0 9	-12
coda	15000	7k/p5rp/2rbpq1n/1Pp1NbpB/P1Pp4/5P2/3Q2PP/4RRK1 w - - 0 25	198
coda	15000	3R4/2r1n1p1/6k1/5p1p/p4P1P/B2B2P1/bP6/6K1 w - - 2 32	201
coda	15000	r1b3rb/p1q4k/np1Npp2/2pp2pP/8/2P1B1Q1/PP2PPB1/2KR3R b - - 3 19	-24
coda	15000	8/8/8/3k1p2/2r2P1R/7P/5K2/8 w - - 1 63	9
coda	15000	8/6pk/8/3B3p/r2p1R1P/5P2/2b3PK/8 w - - 1 41	11
coda	15000	4nk2/3nbp2/1p2p1p1/1P4P1/3PpPN1/2BB4/5K2/8 w - - 0 51	34
coda	15000	5r1k/p2n3p/1p2r3/2p5/P1P4R/3P2R1/5N1P/6K1 w - - 1 36	-4
coda	15000	2rqkb1r/pb1n1pp1/1p1ppn1p/2p5/P2PPP2/2PB4/1P1BQ1PP/RN2K1NR b KQk - 7 6	-20
coda	15000	2bqk2r/4bpp1/r1n1pn1p/p1pp4/R3P2P/1P1P2PN/1BPN1PB1/3Q1RK1 b k - 3 8	36
coda	15000	8/8/8/K6k/3PR3/8/1r6/8 w - - 10 75	209
coda	15000	4b3/p7/1p1k1p1p/4p3/1P3P2/P1P1K1P1/B7/8 w - - 3 49	16
coda	15000	1R6/8/1p2kn2/1p5p/1P1K3P/5r2/3B4/8 b - - 1 48	-39
coda	15000	8/5p1k/p6r/4Q3/PpPR4/5KP1/5P2/1q6 b - - 9 34	-58
coda	15000	5Bk1/1r4n1/1p4BQ/p2p4/P2p1p2/1P5P/5qPK/8 w - - 0 36	0
coda	15000	7r/3k4/2p3n1/3pPp2/2nP1P2/2B3KP/1p6/1R4N1 w - - 4 46	-321
coda	15000	r2n1rk1/1bpqnpbp/p2p2p1/1p2p3/1PP1P3/2NP1NP1/P4PBP/1RBQ1RK1 b - - 0 10	-27
coda	15000	2r2r1k/pp5p/1q3b1N/1P1pp3/2n2BQ1/2P4P/P3RPP1/4R1K1 b - - 4 29	-104
coda	15000	8/8/8/5N2/r3K1p1/7k/3R3P/8 w - - 2 66	120
coda	15000	r1bq1rk1/p1n1n1b1/1p1p3p/2pP1pp1/4P3/P1NB1N1P/1P3PP1/R1BQR1K1 b - - 0 11	-6
coda	15000	r2q1rk1/1b3nbp/np1p2p1/p1pPpp2/2P2P2/1PN1PN1P/PB2B1P1/R2Q1RK1 b - - 0 10	-31
coda	15000	rnb2rk1/pp3ppp/3bpn2/q2p4/3P4/1PN5/PB1NPPPP/R2QKB1R w KQ - 5 5	-46
coda	15000	R7/8/8/6p1/7k/1r3p2/5P1K/8 b - - 1 54	39
coda	15000	4r1k1/p5qp/1p2p1p1/3pPp1P/2bQ4/1PR5/P4PP1/2N3K1 b - - 0 35	0
coda	15000	3r1bk1/1b4p1/3p2pp/p1pP4/5B2/1P5P/P1N2PP1/3R2K1 w - - 0 20	-4
coda	15000	rnbqkb1r/1p3pp1/p3pn1p/2pp4/P3P3/3P1NP1/1PPN1PBP/R1BQK2R b KQkq - 2 4	-8
coda	15000	r1bqkb1r/ppp2pp1/5n2/3p2Pp/1n2pP2/1P2P3/PBPPQN1P/RN1K1B1R b kq - 0 6	1
coda	15000	1r5k/4R2p/5Pp1/6P1/R6P/2r5/5K2/8 w - - 17 53	327
coda	15000	3r1r2/2n1qR2/1p4pk/2pRp2p/2P1P2P/1PP3PB/4Q2K/8 b - - 0 34	0
coda	15000	k6r/1b2p3/1p2R3/p7/1q1pP3/1P1B4/P1P5/1KQ5 w - - 0 34	70
coda	15000	8/3b4/1p2k1p1/1Bb1np2/2P1p2P/4P1P1/3R1PK1/8 w - - 0 37	-241
coda	15000	7r/p4pk1/5b2/5P1p/P1Pp4/2r2RPP/1R4KN/8 b - - 2 27	413
coda	15000	2krq1nr/1bpn1p2/1p1p2pb/pP1Np2p/2P1P2P/3P1NP1/P4PB1/R1BQK2R b KQ - 6 9	-27
coda	15000	8/1R6/5p2/1P2k1p1/1r4Pp/5P1P/5K2/8 w - - 3 57	0
coda	15000	rn1q1rk1/p3bppp/1p2bn2/2pp4/3P4/2N1PN2/PP2BPPP/R1BQ1RK1 w - - 1 7	41
coda	15000	8/5pk1/3b1P2/P2r2pp/8/1R5P/6P1/r1N2RK1 b - - 0 39	283
coda	15000	1q1R2k1/1p3p2/p1n2bp1/7p/2P3nP/1PN2QN1/PB3PP1/6K1 b - - 0 22	-8
coda	15000	2r5/2pk4/1p4p1/3pP1P1/3P1Bb1/2P1K3/1P5P/R7 w - - 1 40	258
coda	15000	8/8/8/R6r/6k1/3K4/5B2/8 w - - 49 126	34
coda	15000	2rb2k1/3R2p1/p3p3/8/5P2/5QPq/PPr4P/3R1N1K b - - 2 31	-73
coda	15000	1r1r2k1/1p1n1pp1/p3p2p/q1p5/P1PPQ3/4PN1P/5PP1/R1R3K1 w - - 0 19	18
coda	15000	5r2/p2q1rbk/1pn1pn1p/2ppp1p1/P3P3/1P1PNPPN/2PB2QP/R5RK w - - 0 21	-58
coda	15000	1r2kn1R/5pq1/8/p1p1p3/P3P3/7Q/KBP2P2/8 b - - 1 27	-223
coda	15000	r4rk1/7p/p1p1P1p1/2Pp1n2/P2N4/2P3Pq/1B1NR2P/R5K1 w - - 0 25	-392
coda	15000	8/5p1k/p3q1p1/P6p/2p4P/2P2QP1/5PK1/8 w - - 0 37	0
coda	15000	4r1k1/5pp1/p2q1n1p/P7/1Q1p2P1/3P3P/3BnPB1/1R5K b - - 7 28	-10
coda	15000	r2r2k1/1p2qn2/2p1ppp1/p6p/Pn1PP2P/4QNP1/1P3PB1/2RR2K1 w - - 0 20	156
coda	15000	8/8/6k1/1B1p2P1/5K2/4P3/8/4n3 w - - 69 98	141
coda	15000	2r1rbk1/pp4pp/n6N/3p4/1P2q1Q1/4B3/P1P3PP/R4R1K b - - 6 21	0
coda	15000	5rk1/6p1/3Qn2p/2pb4/4p1qP/2P1B2N/5PP1/4R1K1 b - - 3 25	-28
coda	15000	r1bq1rk1/pp2bppp/2np1n2/2p1p3/4P3/2PP1NP1/PP3PBP/RNBQ1RK1 w - - 4 4	3
coda	15000	r1q2k2/pp2np2/6p1/1Q1p2bp/3P4/P1N1P3/1P1B2PP/4R1K1 b - - 1 21	58
coda	15000	8/pp3k2/2n1p3/6b1/4B3/3N2K1/PP1r4/7R b - - 9 33	89
coda	15000	2b5/r5pk/P2p4/3P1r1P/7K/2BR4/6R1/8 w - - 4 42	10
coda	15000	2b1Brk1/p1p3b1/8/1P2pp2/1P5P/2pPP1r1/2P4K/R1B2R2 b - - 1 19	189
coda	15000	8/4kRp1/8/p2p1p1p/P2P1P1P/7K/2r3r1/8 b - - 2 47	20
coda	15000	rn1q1rk1/1ppbbppp/p3pn2/8/P1pP4/5NP1/1PQ1PPBP/RNB2RK1 w - - 1 5	45
coda	15000	1r2r1k1/1ppq1pb1/6pp/p2n4/P5b1/2P2NP1/1PQB1PBP/3RR1K1 b - - 2 15	74
coda	15000	1r2Rk2/5Pp1/p6p/3P4/2Q5/q7/2KN1p2/8 b - - 2 53	-113
coda	15000	rnbqkb1r/pp3pp1/2p3n1/3P4/3p3p/2P2NP1/PP1N1P1P/R1BQKB1R w KQkq - 0 6	27
coda	15000	8/6k1/3nr1pR/3p2P1/3P1P2/3Q4/3B3K/q7 w - - 0 56	0
coda	15000	4r1k1/2B2ppp/1p3n2/r1bp4/P1b5/2N1P1P1/5PBP/R1R3K1 b - - 2 17	-2
coda	15000	5R2/6r1/8/4k2K/8/7P/8/8 b - - 0 84	-9
coda	15000	rnb1k2r/pp1pqpbp/2p2np1/4p3/2B1P3/P1N4P/1PPP1PP1/R1BQK1NR w KQkq - 3 3	12
coda	15000	2r2nk1/p4p2/1p2b2p/6p1/8/1P1BR2P/PB3PPK/8 w - - 2 34	153
coda	15000	8/1p6/8/1Rn1kP2/6PP/2r5/4K3/8 b - - 6 46	26
coda	15000	rq3rk1/2ppbppp/n3pn2/pN1b2B1/P2P4/5NP1/1P2PPBP/R1RQ2K1 w - - 10 11	91
coda	15000	8/5n2/B3k3/1p2P1p1/3K2P1/8/8/8 w - - 1 63	-9
coda	15000	2K5/5n2/5P2/4n3/k7/8/8/8 b - - 38 143	263
coda	15000	r1bq1r2/1p1n1pkp/2ppn1p1/p3p3/P2PP3/1NPB1N2/1P1Q1PPP/R3R1K1 b - - 1 12	-61
coda	15000	6k1/8/R7/4pb1N/7P/pP2KP2/8/r7 w - - 2 46	-55
coda	15000	8/4kp2/5Rp1/r5P1/6K1/8/8/8 b - - 5 53	17
coda	15000	r5k1/1pp3b1/p1n1bpp1/4p2p/PPN1P3/2P1B1P1/5P1P/1R1r1BK1 w - - 0 18	75
coda	15000	8/8/1p6/1N6/p1K5/4k3/8/8 w - - 2 56	0
coda	15000	3rk2r/p3Pppp/1p6/2p5/Nn3P2/6P1/PP1P2bP/R1B2RK1 b k - 0 13	175
coda	15000	4rk2/2R4B/3p4/3Pb1P1/4p1K1/2p1P3/8/8 w - - 2 37	131
coda	15000	8/1p6/1B6/P4k2/4b3/R7/4r1p1/2K5 b - - 31 87	410
coda	15000	k1rr4/p5Q1/2p5/2P5/1P4p1/P4bNq/5R1P/4R1K1 b - - 12 42	45
coda	15000	6k1/p4r1p/2p3b1/Q5P1/2P3P1/3p2KP/P2Nr3/8 w - - 3 30	-21
coda	15000	b4r2/5Qpk/5n1p/5p2/3R4/P3P2P/1P3PP1/5BK1 b - - 0 28	-11
coda	15000	r1r3k1/2qn1pp1/1p2p2p/pP6/2PP1b2/4NN2/R3QPPP/R5K1 w - - 4 22	29
coda	15000	8/8/4k3/8/4K1R1/8/8/5r2 b - - 0 83	2
coda	15000	5r1k/8/3p4/p5r1/P1Pp3p/3P1B2/1P2P2P/1R5K b - - 1 34	286
coda	15000	r5k1/2pR1p2/2p3pp/P3Q3/2b1P2P/6PB/4qP2/6K1 w - - 2 29	264
coda	15000	8/1R1N4/4pp2/3n1kp1/4r2p/6P1/5PKP/8 w - - 0 37	-197
coda	15000	4R3/8/3k4/6K1/8/8/r7/8 b - - 5 72	10
coda	15000	rr4k1/2pqbpp1/p1p1p1np/8/1PPP1PP1/3NB2P/R2Q4/5RK1 w - - 5 23	-18
coda	15000	8/5pk1/3Q4/4P1p1/7p/5PqP/6P1/7K b - - 16 48	0
coda	15000	8/3B4/1p3k2/8/2KP2P1/p3b3/P7/8 b - - 8 53	-113
coda	15000	8/8/8/R5p1/5k1p/6rP/6PK/8 w - - 16 47	5
coda	15000	4k3/3p4/brp1pn2/R7/1P1P1pp1/PQ2n1P1/1B1NPP2/4KBq1 w - - 2 23	-100
coda	15000	r1b2rk1/ppq2pbp/n2p1np1/P2Pp3/8/2N2N2/1PP1BPPP/R1BQK2R b KQ - 0 7	3
coda	15000	3n3k/p6p/8/2qp4/P5B1/2b2N1Q/5P1K/8 w - - 0 34	45
coda	15000	3r2bk/8/1pRr2Bp/p5pP/P1P5/3p1P2/3R2P1/6K1 w - - 4 45	0
coda	15000	r3r1k1/p2b1pbp/1p3n1q/P1pP2p1/2P1p1Pn/2N1P2P/3NBP2/BR1Q2KR b - - 0 19	-52
coda	15000	rn1qkbnr/1p2pp2/p1p3pp/3p1b2/2PP4/BPN2NP1/P3PP1P/R2QKB1R b KQkq - 2 3	-102
coda	15000	R7/8/1k3p2/1p3N2/4n1K1/2P3P1/P4r2/8 w - - 5 48	26
coda	15000	8/6kp/3Q2p1/5p2/P6q/1P3R2/4r1P1/7K w - - 0 33	0
coda	15000	1n3r1k/2pbq1pp/p7/3Qbp2/P3n3/NP4P1/2P1PPBP/1RB2K1R b - - 4 11	59
coda	15000	2rqrbk1/p2n1pp1/3pb2p/np1N4/1Pp1P3/P1Q3PP/3NPPBK/BR3R2 b - - 0 19	-80
coda	15000	r1b1kbnr/ppp2qpp/3pn3/1P2pp2/2P5/2N1P2P/P1QP1PP1/R1B1KBNR w KQkq - 3 6	24
coda	15000	2k1r2r/p1p1q1p1/Ppb4n/4bp1p/8/2N4P/2QBNPP1/R3KB1R w KQ - 0 18	40
coda	15000	R7/6pk/7p/2pK4/6P1/p1P1PNn1/3P4/r7 b - - 0 40	138
coda	15000	r6k/5R1p/4B1p1/3P3n/8/5P2/5K2/8 w - - 0 44	278
coda	15000	r2qr1k1/1pp2pp1/2n1bn1p/p7/3p4/1P1P1NPP/PB2PPB1/2RQ1RK1 b - - 2 10	18
coda	15000	rn3rk1/4qbbp/2pp1np1/p4p2/1PPNp3/P3P1PP/1BQ1NPB1/R4RK1 w - - 2 16	127
coda	15000	7R/8/3k4/8/5r2/2K5/8/3B4 w - - 23 111	27
coda	15000	8/p1k3p1/1p4P1/1K1B4/PP5b/8/6P1/8 b - - 4 48	5
coda	15000	r2qkb1r/1b1n2pp/1p3p2/p1ppp3/3Pn2P/P1P1P2N/1P2BPPB/RN1QK2R b KQkq - 1 7	-13
coda	15000	6k1/5pb1/1p5p/p1n1PPp1/1p1r2Pn/7P/P2P4/4RRKB w - - 0 25	0
coda	15000	rnbqkbnr/5pp1/pp2p2p/2ppP3/3P4/2PQ4/PP2BPPP/RNB1K1NR b KQkq - 0 3	-25
coda	15000	8/p1k5/3q2p1/3PQ3/5Pp1/6K1/8/8 w - - 5 42	20
coda	15000	r2qk1nr/1b1p1ppp/ppnbp3/2p5/2P1PP2/3P1N2/PP1BB1PP/RN1QK2R w KQkq - 2 4	20
coda	15000	2rqr1k1/1b1n1ppp/1pp1pn2/p2p4/PbP1P3/1P1P1NPP/1BQN1PB1/2R2RK1 b - - 0 11	8
coda	15000	8/8/8/r5k1/7R/8/5K2/8 w - - 16 65	0
coda	15000	8/r7/8/5pk1/6pp/3N3P/4B1P1/4K3 b - - 45 74	35
coda	15000	r6r/2p1nk2/4b1p1/P3Pp2/1p2pP2/1P2P1P1/2KN1R2/R4B2 b - - 2 27	-58
coda	15000	8/8/1p4k1/7R/1r5P/5P2/8/5K2 w - - 1 41	5
coda	15000	8/6k1/2Pp4/8/6p1/6R1/r7/7K w - - 0 57	0
coda	15000	8/8/8/8/Pppk4/7R/1KP5/6r1 b - - 9 55	0
coda	15000	8/8/b1k2p1p/p1p1p2P/P3P3/1PP1KP1B/8/8 w - - 7 37	17
coda	15000	r1bqk2r/pp1nbpp1/2pp1n1p/4p3/4P3/2NP2P1/PPPBQP1P/R3KBNR w KQkq - 2 4	-34
coda	15000	2rq1r1k/6p1/1p2Q2p/p1bN4/5B2/PP4P1/4PnKP/R4R2 b - - 6 19	0
coda	15000	2k5/3b2R1/3P4/1p2B3/p1r5/P3K2p/1P5P/8 w - - 30 93	129
coda	15000	8/3k4/2p5/2P2K2/3P1R2/8/4r3/8 w - - 7 46	38
coda	15000	8/p7/2k2r2/2p2P2/Pp5r/1P6/2P4R/1K5R b - - 0 33	0
coda	15000	8/8/5k1p/5p2/R4PPK/5r1P/8/8 w - - 32 60	120
coda	15000	8/8/8/2b1k3/6p1/8/4K3/5R2 b - - 2 80	-1
coda	15000	8/8/3p4/3k4/7p/2Q4P/1r1r2P1/7K b - - 6 48	32
coda	15000	rr4k1/4p1b1/3p2p1/3P1b2/p3pPP1/Q3P1K1/Pq1NB3/2R2R2 w - - 3 24	64
coda	15000	6k1/p3qp1p/2p1b1p1/2p5/2P1P3/QB5P/P4PP1/6K1 w - - 2 29	-32
coda	15000	8/4k3/p5B1/1P2P3/1Rpn2P1/2R5/b6r/4K3 b - - 0 42	-2
coda	15000	r2q1rk1/pb2ppbp/1pn2np1/3p4/1P1P4/P3PNP1/3N1PBP/R1BQ1RK1 b - - 2 7	-18
coda	15000	8/4b1k1/1p6/2r3PR/6K1/6P1/8/3B4 w - - 5 43	40
coda	15000	r1bq1rk1/ppp1b1pp/2nppn2/5p2/P1NP4/5NP1/1PP1PPBP/R1BQK2R w KQ - 3 4	18
coda	15000	1K6/P7/1Q6/3q3p/8/8/7k/8 b - - 22 100	-38
coda	15000	8/p2k4/1p2N3/2p1K3/2Pp4/1P1P4/P1n5/8 w - - 2 47	-21
coda	15000	4r1r1/1kp5/2n5/Pp2p1Np/3pR2P/b2P2P1/2PB2K1/5R2 w - - 0 28	126
coda	15000	8/8/4N3/4N3/3P3k/1P1K4/p6r/1n4R1 b - - 12 51	0
coda	15000	r4rk1/p2nnp2/1p2p1p1/P2pP1Pp/1B1N1P2/7P/P1P1K3/RR6 b - - 2 17	-34
coda	15000	r1bqk2r/1pppppb1/p1n2npp/8/5P2/NP2PN2/PBPP2PP/R2QKB1R w KQkq - 0 3	14
coda	15000	8/6R1/2n4p/8/6pk/P1rN4/4P2K/8 b - - 6 34	152
coda	15000	7k/p5pp/3q4/8/5Q2/P4PK1/1B2r3/1RR4r b - - 6 36	0
coda	15000	K7/1p3k2/5p2/1P3P2/8/4B3/6b1/8 w - - 17 97	0
coda	15000	rr4k1/5ppp/5n2/p2b4/1n1N4/B3P2P/3K1PP1/RB5R w - - 2 21	96
coda	15000	r1b2r2/1p2pp1k/4qbp1/3pB2p/p2P3P/2PB4/P4PP1/1RQ1R1K1 b - - 7 17	-37
coda	15000	1r1q1rk1/1p2ppbp/p2p4/2nPnp2/P1P5/1QN3P1/3BPPBP/2R2RK1 w - - 4 16	166
coda	15000	r3k2r/1ppbqpp1/2n2n1p/p1p1p3/4P3/1PPP1N2/P2NBPPP/R2Q1RK1 w kq - 5 7	0
coda	15000	r3k2r/1pqn1pp1/2p3p1/p2p2Pn/3P4/PQP1P2P/4BP2/R1B2K1R b kq - 0 13	66
coda	15000	rnbqk2r/pp4pp/2pb1n2/3p1p2/2PPpN2/4P1P1/PP3P1P/RNBQKB1R w KQkq - 2 4	-24
coda	15000	8/8/p6b/4k2p/P2p4/3P1K1P/5B2/8 w - - 12 46	22
coda	15000	rn1qnrk1/1p1bb1pp/4p3/1Np1Pp2/p1Pp1P2/P2P1NP1/1P1B2BP/1R1Q1RK1 b - c3 0 10	34
coda	15000	r2qr1k1/1b1n1ppp/2p1p3/p1B5/1p1P1P2/5NP1/PPQ1P2P/R3K2R b KQ - 0 11	17
coda	15000	8/3n1pk1/6p1/8/1Q2p2p/2N1P2P/3q1PP1/6K1 w - - 3 61	-7
